Order ID,Category,Sales,Profit,Quantity,Customer Rating
14720,Clothing,74.48,179.23,2,1
14721,Electronics,439.88,424.43,8,2
14722,Clothing,143.88,105.98,8,3
14723,Furniture,279.95,453.38,2,4
14724,Clothing,198.85,204.6,6,4
14725,Groceries,884.15,305.89,7,1
14726,Electronics,710.93,95.42,1,5
14727,Clothing,869.78,35.81,7,4
14728,Electronics,389.63,428.2,8,1
14729,Electronics,320.28,10.23,9,5
14730,Furniture,386.78,375.71,8,3
14731,Furniture,28.36,269.54,3,4
14732,Groceries,727.46,423.63,8,4
14733,Books,356.27,344.8,3,1
14734,Electronics,320.19,104.92,6,4
14735,Books,602.16,265.94,4,1
14736,Groceries,441.89,-42.81,7,4
14737,Electronics,981.03,211.37,8,1
14738,Electronics,362.69,-2.69,6,4
14739,Toys,617.76,185.92,4,3
14740,Books,318.53,10.29,8,3
14741,Clothing,990.69,475.51,7,1
14742,Furniture,450.66,237.69,8,3
14743,Clothing,637.79,452.27,7,1
14744,Books,135.45,-37.7,3,1
14745,Furniture,735.69,300.71,3,2
14746,Clothing,276.52,118.82,9,3
14747,Toys,454.13,187.51,7,2
14748,Furniture,884.3,430.2,1,2
14749,Electronics,970.85,489.01,3,4
14750,Clothing,430.33,85.57,1,1
14751,Furniture,836.45,471.54,6,5
14752,Toys,62.82,328.8,2,2
14753,Furniture,849.1,473.28,7,4
14754,Furniture,633.22,259.3,8,3
14755,Toys,493.82,478.42,6,5
14756,Clothing,891.06,440.85,5,1
14757,Groceries,846.88,20.73,4,4
14758,Clothing,303.98,120.93,9,5
14759,Books,793.57,83.68,8,1
14760,Toys,108.5,264.65,5,1
14761,Clothing,824.54,391.54,1,5
14762,Furniture,678.7,367.68,8,4
14763,Toys,96.99,349.71,8,5
14764,Electronics,686.25,156.4,7,2
14765,Clothing,584.71,26.8,7,1
14766,Toys,598.6,65.82,8,3
14767,Clothing,297.96,357.92,1,5
14768,Toys,273.83,31.14,3,5
14769,Furniture,764.91,72.62,4,1
14770,Electronics,264.25,183.5,6,1
14771,Electronics,451.8,-10.34,9,5
14772,Books,697.84,66.98,4,3
14773,Toys,88.82,32.37,6,1
14774,Clothing,598.6,473.23,9,1
14775,Electronics,593.48,55.34,9,2
14776,Electronics,687.39,423.97,6,4
14777,Groceries,376.23,13.14,5,2
14778,Groceries,454.49,428.32,3,3
14779,Electronics,336.67,279.69,5,4
14780,Toys,810.09,417.34,3,5
14781,Books,139.3,427.04,5,3
14782,Electronics,963.32,278.01,1,3
14783,Furniture,638.49,454.73,6,2
14784,Clothing,888.04,272.0,7,4
14785,Books,431.97,341.91,2,3
14786,Furniture,338.96,178.84,3,4
14787,Books,901.72,452.74,9,5
14788,Furniture,107.88,403.29,8,4
14789,Clothing,125.94,41.69,4,2
14790,Clothing,306.35,267.01,8,2
14791,Groceries,960.18,443.26,8,3
14792,Toys,636.74,386.19,6,4
14793,Furniture,558.65,479.4,1,2
14794,Groceries,708.3,77.22,2,1
14795,Furniture,423.3,152.1,4,2
14796,Groceries,760.49,228.96,4,5
14797,Clothing,399.3,77.97,2,1
14798,Books,828.1,166.72,9,4
14799,Groceries,274.62,245.65,2,3
14800,Furniture,284.77,55.24,6,1
14801,Furniture,527.16,91.18,5,2
14802,Toys,436.45,18.66,4,3
14803,Clothing,651.63,342.36,6,3
14804,Furniture,370.65,148.85,4,3
14805,Electronics,238.25,71.15,9,3
14806,Books,475.11,229.03,7,4
14807,Groceries,565.35,-12.46,3,4
14808,Toys,151.17,457.87,4,4
14809,Books,561.15,111.96,1,2
14810,Clothing,326.06,437.56,6,4
14811,Toys,398.53,223.69,2,3
14812,Groceries,286.52,417.58,4,1
14813,Groceries,932.1,85.89,5,1
14814,Electronics,686.5,46.4,8,1
14815,Clothing,269.84,417.18,3,1
14816,Toys,648.58,67.11,6,1
14817,Toys,850.09,360.41,1,5
14818,Furniture,407.61,139.52,9,1
14819,Electronics,831.66,361.51,1,1
14820,Electronics,162.87,449.21,2,1
14821,Toys,824.55,489.9,1,2
14822,Toys,544.89,147.9,8,5
14823,Books,230.74,152.14,4,1
14824,Books,413.07,489.76,2,4
14825,Books,988.11,423.84,7,2
14826,Electronics,785.72,-25.2,8,5
14827,Furniture,579.34,265.4,9,4
14828,Groceries,124.01,49.68,5,4
14829,Books,423.63,496.71,3,2
14830,Furniture,270.42,26.41,1,4
14831,Clothing,80.29,257.64,8,3
14832,Books,546.78,315.86,6,2
14833,Groceries,890.29,465.39,5,2
14834,Clothing,678.84,415.99,7,3
14835,Clothing,257.18,85.17,5,2
14836,Groceries,577.85,264.94,4,4
14837,Books,943.8,474.47,5,4
14838,Electronics,725.69,354.64,7,4
14839,Groceries,692.58,328.58,6,3
14840,Groceries,968.48,365.2,9,4
14841,Groceries,800.88,127.38,2,3
14842,Clothing,145.26,351.09,7,3
14843,Furniture,354.16,78.07,1,3
14844,Electronics,965.49,185.46,8,2
14845,Books,494.81,439.46,4,5
14846,Books,120.52,-39.57,8,3
14847,Furniture,464.02,177.88,8,4
14848,Groceries,700.02,96.75,4,3
14849,Electronics,997.57,59.22,4,1
14850,Books,330.67,411.22,5,2
14851,Toys,518.95,333.07,7,4
14852,Books,880.88,11.95,6,2
14853,Groceries,361.71,221.95,1,2
14854,Toys,118.17,206.8,6,1
14855,Furniture,949.45,28.39,3,3
14856,Electronics,493.56,389.87,9,4
14857,Furniture,507.76,151.67,3,5
14858,Furniture,624.99,369.07,9,2
14859,Electronics,13.5,55.63,5,5
14860,Electronics,931.82,123.29,8,5
14861,Books,367.84,2.34,9,3
14862,Books,402.96,28.91,9,5
14863,Electronics,182.37,435.75,7,4
14864,Toys,384.37,10.01,1,3
14865,Clothing,805.9,2.65,8,5
14866,Books,801.99,467.21,7,3
14867,Clothing,936.44,305.25,4,4
14868,Toys,409.2,5.5,6,2
14869,Electronics,711.63,484.44,2,1
14870,Toys,512.17,30.91,4,3
14871,Books,805.98,371.49,8,1
14872,Furniture,715.42,-30.83,4,2
14873,Electronics,374.22,293.5,4,4
14874,Groceries,343.31,250.69,4,2
14875,Clothing,259.92,64.4,9,1
14876,Toys,580.75,303.73,2,4
14877,Electronics,964.2,289.38,7,5
14878,Toys,208.07,389.09,3,5
14879,Electronics,104.3,431.73,4,3
14880,Books,128.21,230.56,1,5
14881,Books,785.27,219.66,3,1
14882,Books,356.6,291.88,2,5
14883,Toys,232.12,351.06,7,3
14884,Groceries,359.32,145.89,6,4
14885,Books,648.88,227.55,1,5
14886,Electronics,551.32,271.81,8,3
14887,Books,746.15,493.61,9,5
14888,Furniture,345.68,273.24,1,5
14889,Books,457.51,73.3,5,1
14890,Toys,110.95,273.39,7,3
14891,Groceries,82.33,400.72,2,3
14892,Furniture,467.63,421.57,6,2
14893,Toys,308.58,390.14,8,2
14894,Toys,616.67,438.52,8,3
14895,Toys,52.57,134.12,8,1
14896,Electronics,130.55,229.16,6,5
14897,Toys,866.54,378.78,6,4
14898,Electronics,570.65,95.45,3,5
14899,Toys,714.93,154.37,2,4
14900,Clothing,843.55,407.14,5,1
14901,Furniture,469.2,373.55,9,2
14902,Clothing,763.45,484.16,4,3
14903,Toys,529.34,497.79,5,1
14904,Furniture,230.52,82.41,6,4
14905,Furniture,344.28,445.25,6,3
14906,Groceries,495.45,1.98,4,4
14907,Clothing,323.72,340.39,4,5
14908,Groceries,342.17,71.05,8,5
14909,Furniture,344.02,115.17,5,5
14910,Electronics,131.61,470.48,5,3
14911,Furniture,93.8,94.73,9,2
14912,Groceries,56.03,320.25,4,2
14913,Clothing,119.85,47.97,7,4
14914,Toys,350.27,1.36,5,2
14915,Toys,597.93,136.62,9,2
14916,Clothing,196.27,293.31,8,4
14917,Toys,889.13,86.37,8,4
14918,Toys,810.3,115.09,3,4
14919,Groceries,525.32,339.8,9,3
14920,Clothing,726.97,6.54,8,4
14921,Books,372.67,195.8,3,3
14922,Electronics,46.41,467.95,1,3
14923,Electronics,905.29,168.33,5,3
14924,Toys,136.52,188.81,4,4
14925,Electronics,948.46,356.01,8,2
14926,Clothing,576.16,378.46,6,2
14927,Clothing,312.51,373.28,5,4
14928,Furniture,500.57,498.83,9,2
14929,Furniture,506.61,-10.7,6,4
14930,Electronics,33.05,490.24,3,3
14931,Books,361.91,472.6,6,5
14932,Furniture,742.47,418.68,4,1
14933,Furniture,514.97,199.77,5,4
14934,Clothing,251.79,429.0,6,3
14935,Books,341.76,71.46,9,5
14936,Toys,864.42,385.41,3,3
14937,Electronics,530.29,51.88,1,1
14938,Furniture,533.07,398.45,2,2
14939,Books,961.85,287.99,8,2
14940,Books,327.67,3.92,4,3
14941,Electronics,484.75,442.43,7,1
14942,Books,813.6,267.88,2,3
14943,Books,761.32,310.94,8,2
14944,Books,273.14,105.93,9,3
14945,Furniture,159.58,429.4,7,5
14946,Electronics,703.7,249.86,1,1
14947,Books,265.08,181.62,2,2
14948,Books,923.45,243.85,9,3
14949,Furniture,137.96,336.82,7,1
14950,Electronics,325.13,332.28,3,3
14951,Clothing,64.24,146.67,5,2
14952,Furniture,706.27,161.89,1,1
14953,Electronics,892.35,259.23,3,2
14954,Books,639.52,458.42,4,5
14955,Electronics,938.38,359.99,4,5
14956,Electronics,137.22,164.73,7,4
14957,Toys,96.86,135.37,5,1
14958,Electronics,840.03,238.0,9,5
14959,Clothing,856.96,428.5,7,4
14960,Electronics,832.73,-45.23,2,1
14961,Clothing,800.98,340.77,8,2
14962,Books,368.61,111.98,2,3
14963,Clothing,225.29,64.62,7,3
14964,Books,929.52,-43.32,5,2
14965,Books,313.93,443.12,6,5
14966,Clothing,404.42,451.74,4,3
14967,Furniture,702.56,-16.22,5,2
14968,Groceries,300.42,237.0,5,4
14969,Electronics,820.94,33.92,7,4
14970,Toys,79.33,367.28,4,2
14971,Groceries,793.27,315.97,5,1
14972,Electronics,605.83,113.42,4,5
14973,Electronics,577.26,14.33,4,5
14974,Books,463.79,407.17,8,2
14975,Electronics,284.28,320.84,5,3
14976,Toys,469.43,-46.25,9,5
14977,Electronics,455.53,295.33,5,5
14978,Clothing,587.92,395.66,8,4
14979,Groceries,288.76,274.92,3,4
14980,Clothing,86.82,183.59,7,4
14981,Toys,153.64,271.16,1,5
14982,Electronics,702.19,290.84,5,5
14983,Toys,32.27,302.02,2,5
14984,Books,857.88,481.87,8,3
14985,Clothing,697.45,48.26,6,3
14986,Clothing,770.41,292.7,5,3
14987,Furniture,837.62,53.4,3,1
14988,Electronics,131.48,65.48,1,5
14989,Books,824.23,318.09,8,5
14990,Clothing,509.6,453.77,5,2
14991,Clothing,886.67,37.47,9,2
14992,Books,887.72,479.36,7,1
14993,Toys,33.94,125.65,1,2
14994,Toys,389.04,165.22,1,3
14995,Electronics,531.13,34.52,7,1
14996,Furniture,681.58,288.71,7,1
14997,Clothing,293.32,278.03,9,1
14998,Furniture,259.62,193.25,2,4
14999,Toys,387.45,211.85,7,2
15000,Toys,505.93,292.64,2,5
15001,Groceries,951.63,270.92,2,4
15002,Electronics,764.49,155.84,5,3
15003,Groceries,435.03,436.26,9,4
15004,Groceries,63.82,317.21,9,3
15005,Groceries,176.84,62.97,1,5
15006,Electronics,461.37,125.95,7,5
15007,Electronics,815.69,383.33,3,2
15008,Books,386.89,7.49,1,4
15009,Furniture,543.11,362.63,2,5
15010,Furniture,892.89,147.36,6,3
15011,Books,914.66,253.43,2,5
15012,Books,223.62,104.31,2,2
15013,Toys,53.16,492.55,4,3
15014,Groceries,312.36,448.21,3,1
15015,Books,698.84,460.65,8,2
15016,Clothing,951.6,51.63,8,2
15017,Furniture,86.26,412.93,6,1
15018,Books,38.2,244.47,4,5
15019,Clothing,885.31,339.32,7,2
15020,Clothing,750.66,69.63,9,1
15021,Clothing,992.33,341.59,2,1
15022,Toys,402.82,452.85,6,2
15023,Toys,421.89,97.11,7,4
15024,Clothing,180.59,78.35,1,2
15025,Toys,124.69,7.43,6,4
15026,Groceries,582.93,96.74,8,5
15027,Clothing,370.64,244.69,7,1
15028,Groceries,89.51,407.99,2,3
15029,Groceries,888.12,103.34,2,2
15030,Clothing,206.37,291.63,4,3
15031,Furniture,751.1,213.77,5,5
15032,Clothing,289.41,108.72,5,2
15033,Clothing,814.78,230.7,2,3
15034,Toys,127.21,42.38,7,5
15035,Clothing,758.51,301.77,8,4
15036,Furniture,107.14,13.61,2,5
15037,Toys,452.45,352.04,4,2
15038,Electronics,736.66,47.74,3,2
15039,Electronics,181.49,498.99,4,2
15040,Groceries,292.81,403.02,5,5
15041,Groceries,866.12,139.11,6,2
15042,Furniture,886.27,184.41,2,5
15043,Books,54.49,92.56,6,1
15044,Electronics,176.41,371.91,9,1
15045,Groceries,126.3,159.4,8,1
15046,Electronics,187.9,365.35,1,3
15047,Furniture,970.49,-39.88,9,1
15048,Furniture,556.14,24.59,2,1
15049,Books,473.43,150.74,1,5
15050,Books,984.62,9.9,6,5
15051,Toys,561.39,280.62,1,2
15052,Furniture,664.51,-22.04,6,2
15053,Groceries,339.44,422.87,2,2
15054,Electronics,388.29,368.72,7,5
15055,Clothing,598.47,68.94,7,5
15056,Books,79.09,216.09,4,1
15057,Clothing,263.32,198.5,2,4
15058,Groceries,204.84,348.68,7,5
15059,Books,25.73,170.83,1,4
15060,Clothing,541.53,-31.89,2,5
15061,Groceries,565.44,100.55,2,5
15062,Electronics,390.1,206.41,1,3
15063,Groceries,276.04,485.97,9,4
15064,Toys,655.54,434.64,6,3
15065,Books,143.31,49.77,3,1
15066,Furniture,523.43,347.8,6,3
15067,Electronics,770.39,465.25,7,3
15068,Clothing,172.66,-45.16,3,1
15069,Books,755.73,346.52,4,4
15070,Furniture,763.19,202.63,1,2
15071,Groceries,69.33,324.13,6,5
15072,Furniture,28.6,283.07,6,4
15073,Books,974.2,491.57,9,1
15074,Books,201.45,108.85,2,3
15075,Toys,823.92,382.38,5,2
15076,Toys,566.23,79.05,5,3
15077,Furniture,271.83,189.58,7,5
15078,Groceries,138.67,486.46,5,1
15079,Furniture,501.71,371.37,4,2
15080,Books,413.28,123.7,2,4
15081,Books,701.9,290.65,8,4
15082,Clothing,905.13,-22.67,5,1
15083,Toys,807.2,96.52,4,1
15084,Clothing,281.71,345.11,9,3
15085,Electronics,880.14,263.55,2,2
15086,Books,835.06,208.32,3,5
15087,Clothing,929.84,329.98,8,1
15088,Furniture,464.07,169.15,4,2
15089,Toys,770.89,-35.61,9,1
15090,Toys,595.74,192.56,9,1
15091,Groceries,317.4,446.17,9,4
15092,Furniture,994.49,421.14,1,2
15093,Groceries,47.92,174.95,6,4
15094,Clothing,170.65,-37.78,6,4
15095,Electronics,893.62,299.97,8,2
15096,Furniture,69.96,357.66,7,4
15097,Furniture,887.95,111.83,7,3
15098,Furniture,718.07,212.17,2,5
15099,Groceries,46.32,495.52,4,5
15100,Clothing,435.03,266.99,1,3
15101,Furniture,756.93,143.09,7,1
15102,Furniture,587.27,295.12,4,4
15103,Toys,936.51,49.01,9,5
15104,Electronics,868.97,59.59,6,2
15105,Toys,339.32,458.71,6,1
15106,Toys,93.78,81.56,9,5
15107,Electronics,944.81,120.93,8,4
15108,Clothing,522.11,249.08,6,5
15109,Toys,83.65,444.83,6,4
15110,Clothing,818.41,379.8,6,1
15111,Toys,869.82,-25.92,4,3
15112,Books,643.03,331.17,5,4
15113,Electronics,453.03,227.23,3,4
15114,Toys,665.55,211.55,9,1
15115,Books,709.62,330.36,2,1
15116,Groceries,894.1,57.93,7,2
15117,Books,956.3,489.82,1,1
15118,Furniture,519.18,304.92,7,5
15119,Toys,800.51,151.11,2,4
15120,Books,964.86,280.11,5,3
15121,Clothing,159.73,69.06,1,1
15122,Groceries,28.09,298.61,5,4
15123,Toys,870.27,-34.48,4,3
15124,Furniture,203.32,137.65,1,2
15125,Books,52.05,361.13,1,5
15126,Groceries,168.5,394.39,7,2
15127,Toys,390.27,89.11,3,1
15128,Groceries,227.07,246.68,9,5
15129,Furniture,312.2,240.67,9,2
15130,Books,975.54,181.8,9,4
15131,Groceries,707.36,75.64,1,1
15132,Groceries,715.07,336.78,4,2
15133,Electronics,103.74,88.8,1,5
15134,Groceries,734.78,451.06,1,5
15135,Electronics,741.95,240.68,9,3
15136,Books,663.15,428.76,5,5
15137,Toys,236.15,109.91,1,5
15138,Toys,428.81,393.89,3,1
15139,Books,847.81,12.51,7,5
15140,Books,673.5,371.76,2,3
15141,Clothing,735.44,162.82,4,5
15142,Books,591.5,208.49,2,3
15143,Groceries,455.09,41.74,9,4
15144,Toys,761.46,-39.75,9,3
15145,Furniture,77.25,316.41,7,1
15146,Toys,676.43,273.25,7,2
15147,Electronics,997.23,292.34,2,2
15148,Toys,782.39,90.25,8,4
15149,Clothing,297.66,81.6,1,1
15150,Books,285.04,406.66,8,4
15151,Books,670.55,368.69,5,4
15152,Toys,896.9,135.23,4,5
15153,Furniture,582.17,300.79,2,5
15154,Furniture,532.13,405.48,3,1
15155,Clothing,168.78,438.86,2,2
15156,Electronics,718.3,-46.81,4,3
15157,Toys,705.28,397.4,3,5
15158,Books,967.28,142.72,5,1
15159,Toys,307.19,345.11,7,1
15160,Clothing,758.88,154.27,9,2
15161,Groceries,439.72,283.44,5,1
15162,Groceries,562.89,305.73,8,1
15163,Clothing,818.29,172.75,2,2
15164,Books,229.78,232.03,6,5
15165,Clothing,349.44,349.47,8,2
15166,Books,775.58,211.97,9,4
15167,Furniture,574.75,-42.31,4,5
15168,Clothing,101.5,-42.9,4,4
15169,Books,435.88,313.72,7,1
15170,Clothing,590.77,415.98,4,4
15171,Clothing,910.42,381.9,5,2
15172,Books,196.6,120.72,2,2
15173,Books,807.89,209.12,2,3
15174,Electronics,139.32,78.79,5,1
15175,Clothing,249.81,494.03,2,2
15176,Groceries,250.91,93.28,6,5
15177,Clothing,878.7,178.94,6,2
15178,Clothing,207.03,324.62,8,5
15179,Books,789.09,431.81,1,1
15180,Clothing,467.19,-21.69,7,3
15181,Toys,999.1,115.56,7,3
15182,Clothing,840.7,262.94,9,4
15183,Toys,742.31,290.07,4,2
15184,Groceries,872.02,-11.48,7,1
15185,Books,637.69,315.24,6,4
15186,Clothing,845.22,240.44,4,1
15187,Toys,268.52,405.2,8,1
15188,Toys,106.73,72.2,3,4
15189,Toys,619.77,57.26,8,1
15190,Furniture,440.34,386.34,5,4
15191,Electronics,432.18,337.13,4,2
15192,Groceries,531.48,385.42,3,4
15193,Clothing,367.77,380.06,7,2
15194,Furniture,629.8,7.2,7,3
15195,Clothing,40.26,103.22,6,4
15196,Clothing,970.19,93.05,3,3
15197,Books,925.46,464.02,9,4
15198,Books,935.92,218.11,2,1
15199,Books,371.35,11.08,3,3
15200,Furniture,536.57,109.27,1,5
15201,Clothing,954.59,429.55,7,5
15202,Electronics,903.32,415.89,2,5
15203,Groceries,792.34,445.19,8,3
15204,Books,413.26,163.69,9,2
15205,Books,568.7,302.74,2,4
15206,Clothing,794.98,103.0,6,1
15207,Clothing,280.28,49.45,1,1
15208,Furniture,630.18,-37.95,8,3
15209,Furniture,829.65,72.89,5,5
15210,Books,710.38,282.41,9,1
15211,Clothing,484.69,447.32,3,1
15212,Electronics,588.76,23.38,2,2
15213,Groceries,988.79,454.91,7,1
15214,Clothing,605.97,139.96,7,1
15215,Clothing,787.76,184.76,5,4
15216,Toys,729.34,150.74,7,1
15217,Furniture,704.48,174.73,6,4
15218,Groceries,719.21,92.56,9,5
15219,Books,459.87,334.23,3,2
15220,Clothing,479.42,367.0,4,1
15221,Books,473.18,402.71,9,2
15222,Clothing,42.92,137.71,8,2
15223,Books,248.65,370.54,6,2
15224,Groceries,163.02,300.72,3,3
15225,Furniture,887.58,476.85,9,4
15226,Groceries,282.22,183.63,9,2
15227,Toys,147.06,495.77,6,5
15228,Electronics,128.57,357.22,2,1
15229,Furniture,702.99,376.95,7,2
15230,Groceries,16.02,-35.86,9,2
15231,Toys,476.59,223.57,9,1
15232,Electronics,127.68,240.59,3,5
15233,Toys,851.17,-27.67,2,2
15234,Clothing,958.87,121.67,5,2
15235,Clothing,959.17,475.6,7,5
15236,Books,447.54,184.36,3,2
15237,Furniture,648.07,52.69,4,5
15238,Clothing,603.71,232.34,2,2
15239,Toys,356.54,-31.43,2,1
15240,Furniture,449.62,233.79,7,5
15241,Clothing,73.68,276.85,2,1
15242,Books,797.74,146.73,1,1
15243,Groceries,248.4,369.42,4,2
15244,Books,465.92,24.64,6,5
15245,Electronics,485.81,433.0,4,3
15246,Clothing,565.1,475.49,1,1
15247,Electronics,819.7,-49.32,1,1
15248,Electronics,694.96,413.5,9,1
15249,Toys,666.43,228.36,1,2
15250,Furniture,531.48,203.77,7,2
15251,Toys,105.0,81.27,7,1
15252,Clothing,407.99,196.03,1,2
15253,Electronics,957.74,472.73,1,2
15254,Groceries,995.59,65.93,6,2
15255,Electronics,733.19,48.47,8,4
15256,Groceries,235.24,83.04,7,5
15257,Toys,110.87,253.51,6,2
15258,Toys,420.62,461.66,3,4
15259,Furniture,858.01,265.63,7,4
15260,Electronics,724.65,83.92,6,2
15261,Books,885.05,192.25,8,4
15262,Toys,619.62,164.72,4,3
15263,Toys,139.03,-24.39,9,4
15264,Furniture,123.65,230.85,1,5
15265,Groceries,57.52,19.3,7,4
15266,Furniture,571.41,413.23,9,2
15267,Electronics,250.46,251.93,1,1
15268,Clothing,737.04,414.53,3,3
15269,Clothing,689.39,475.82,7,4
15270,Groceries,324.93,468.75,9,3
15271,Toys,185.03,5.24,1,5
15272,Groceries,111.38,469.65,6,4
15273,Toys,739.94,387.66,2,4
15274,Toys,455.94,377.71,5,3
15275,Clothing,330.29,-0.43,7,4
15276,Groceries,858.09,48.73,7,4
15277,Furniture,597.68,486.34,7,1
15278,Toys,522.82,67.35,4,3
15279,Books,745.95,42.98,6,2
15280,Books,817.43,149.29,6,2
15281,Furniture,689.21,452.35,7,5
15282,Books,445.61,211.91,9,1
15283,Electronics,385.51,456.32,6,3
15284,Toys,773.95,133.89,1,3
15285,Furniture,522.73,74.59,8,1
15286,Groceries,707.34,222.36,2,1
15287,Toys,891.49,288.51,3,5
15288,Furniture,916.73,165.32,5,2
15289,Clothing,284.94,140.32,6,3
15290,Groceries,196.01,69.93,7,1
15291,Clothing,268.67,101.25,4,3
15292,Toys,753.86,320.21,3,2
15293,Groceries,376.36,153.43,9,3
15294,Books,181.66,-6.13,4,3
15295,Furniture,107.4,25.99,9,1
15296,Toys,334.04,154.81,9,1
15297,Electronics,144.78,458.48,3,1
15298,Groceries,164.81,158.47,3,2
15299,Groceries,687.05,-16.65,8,4
15300,Toys,29.53,179.9,1,2
15301,Toys,126.38,317.85,6,1
15302,Clothing,845.92,276.48,6,5
15303,Books,846.46,103.34,9,3
15304,Clothing,335.95,328.45,2,3
15305,Clothing,97.07,296.84,8,3
15306,Books,707.92,44.7,7,3
15307,Electronics,366.53,39.18,2,5
15308,Clothing,55.01,250.95,1,1
15309,Clothing,166.25,312.69,4,4
15310,Groceries,145.84,479.05,2,3
15311,Books,593.23,182.06,3,4
15312,Furniture,899.14,370.72,2,2
15313,Electronics,795.14,14.09,9,2
15314,Electronics,551.05,439.28,4,3
15315,Books,427.93,298.21,1,1
15316,Toys,622.49,295.97,8,5
15317,Toys,449.37,28.34,4,3
15318,Groceries,253.64,-28.23,8,2
15319,Groceries,682.41,335.8,8,2
15320,Books,874.51,14.38,9,4
15321,Groceries,379.14,19.83,7,5
15322,Electronics,843.12,53.13,4,3
15323,Electronics,436.77,3.76,2,1
15324,Furniture,407.32,293.97,6,4
15325,Toys,38.04,182.1,4,5
15326,Books,698.33,96.35,6,4
15327,Clothing,809.43,192.41,8,1
15328,Toys,666.92,414.28,3,2
15329,Clothing,159.85,459.89,1,3
15330,Furniture,112.26,218.11,5,3
15331,Furniture,577.13,261.71,3,1
15332,Groceries,407.5,91.46,6,3
15333,Furniture,434.81,232.48,3,3
15334,Furniture,968.12,361.47,1,4
15335,Clothing,726.68,220.68,9,1
15336,Groceries,417.67,116.14,5,4
15337,Furniture,28.91,270.12,2,3
15338,Toys,43.75,470.66,2,5
15339,Furniture,687.96,438.39,9,5
15340,Groceries,839.36,373.08,1,4
15341,Books,710.63,101.92,3,2
15342,Groceries,411.83,82.86,7,2
15343,Clothing,40.82,411.2,1,1
15344,Books,967.73,49.72,2,5
15345,Toys,986.47,283.09,6,5
15346,Electronics,553.87,191.41,9,4
15347,Groceries,79.96,207.39,9,3
15348,Clothing,545.56,200.0,8,1
15349,Toys,893.42,444.97,3,4
15350,Books,683.19,-2.1,2,2
15351,Toys,722.79,380.6,1,3
15352,Groceries,94.12,409.26,9,1
15353,Furniture,115.45,468.58,5,3
15354,Groceries,136.08,198.93,3,2
15355,Electronics,905.33,225.04,5,4
15356,Groceries,530.59,478.71,3,4
15357,Books,793.66,202.15,9,5
15358,Books,124.14,226.95,1,4
15359,Groceries,928.37,132.74,1,5
15360,Books,822.93,-32.6,3,4
15361,Furniture,232.52,188.18,6,1
15362,Toys,875.44,310.3,2,2
15363,Groceries,270.81,329.47,1,3
15364,Furniture,213.29,-46.42,8,2
15365,Toys,271.6,390.58,9,2
15366,Toys,910.86,220.83,1,5
15367,Furniture,916.44,236.41,3,5
15368,Clothing,335.71,478.96,5,1
15369,Groceries,708.38,106.45,7,3
15370,Toys,678.99,368.91,4,4
15371,Toys,808.5,266.13,6,4
15372,Books,303.54,335.44,1,2
15373,Toys,515.04,179.8,4,1
15374,Furniture,671.0,103.56,8,3
15375,Toys,35.99,250.37,5,4
15376,Clothing,382.97,156.22,8,2
15377,Groceries,698.93,72.6,1,1
15378,Groceries,260.07,411.58,9,3
15379,Toys,958.13,211.71,4,2
15380,Electronics,39.86,416.02,9,2
15381,Electronics,958.51,210.72,8,1
15382,Furniture,224.6,256.24,8,1
15383,Electronics,58.33,497.4,2,1
15384,Furniture,299.55,473.33,3,1
15385,Books,788.42,99.43,9,3
15386,Furniture,754.92,427.76,3,1
15387,Electronics,216.75,164.72,8,1
15388,Toys,204.82,-10.81,5,1
15389,Books,646.15,266.68,7,3
15390,Electronics,463.5,487.38,4,4
15391,Furniture,794.37,485.87,8,2
15392,Clothing,33.89,19.56,4,5
15393,Groceries,614.31,374.18,5,2
15394,Electronics,733.37,391.56,1,3
15395,Furniture,993.45,152.81,8,1
15396,Books,681.99,312.23,7,3
15397,Electronics,239.53,218.49,5,4
15398,Electronics,117.1,75.34,6,5
15399,Groceries,644.51,368.7,1,4
15400,Furniture,527.95,94.51,8,1
15401,Clothing,900.15,137.25,9,3
15402,Books,729.34,54.51,5,3
15403,Furniture,514.65,345.6,7,1
15404,Books,409.55,202.3,4,1
15405,Electronics,410.33,193.86,6,5
15406,Groceries,234.04,282.51,2,4
15407,Groceries,27.15,36.49,4,1
15408,Toys,579.16,443.98,5,1
15409,Clothing,220.29,205.81,9,4
15410,Groceries,216.24,151.59,9,1
15411,Electronics,134.13,19.68,8,5
15412,Clothing,197.7,42.37,4,5
15413,Furniture,41.47,456.2,6,4
15414,Groceries,677.49,201.14,7,2
15415,Clothing,407.38,347.2,1,5
15416,Electronics,565.91,-5.72,1,3
15417,Toys,640.59,303.91,4,3
15418,Books,972.76,456.84,3,2
15419,Books,77.58,114.98,4,5
15420,Electronics,423.74,268.53,9,1
15421,Electronics,253.44,467.12,2,2
15422,Books,481.94,345.63,4,1
15423,Toys,921.27,-15.72,7,3
15424,Clothing,726.74,158.31,2,2
15425,Books,665.33,-2.82,8,5
15426,Electronics,446.83,423.72,4,3
15427,Groceries,674.4,291.91,9,5
15428,Furniture,42.05,476.01,1,1
15429,Toys,590.38,-39.13,7,5
15430,Toys,558.24,182.7,1,2
15431,Groceries,353.17,7.4,9,1
15432,Groceries,209.5,142.77,1,2
15433,Electronics,809.48,39.04,3,1
15434,Books,63.32,130.84,7,2
